nDCG5,nDCG10,nDCG20,nDCG50,awrf5,awrf10,awrf20,awrf50
0.9553271960390509,0.9575136520174885,0.9403948894232007,0.9273771040498051,0.9637294579063254,0.9648347137655459,0.9810913420919377,0.9925202004363803
0.9553271960390509,0.9575136520174885,0.9403948894232007,0.9273771040498051,0.9637294579063254,0.9648347137655459,0.9810913420919377,0.9925202004363803
0.9553271960390509,0.9575136520174885,0.9403948894232007,0.9273771040498051,0.9637294579063254,0.9648347137655459,0.9810913420919377,0.9925202004363803
0.9593155207118828,0.9365105721192277,0.9197873890962147,0.9114880065026421,0.9285096263217888,0.9793831869041111,0.9997784351895466,0.9993941294980967
0.9593155207118828,0.9365105721192277,0.9197873890962147,0.9114880065026421,0.9285096263217888,0.9793831869041111,0.9997784351895466,0.9993941294980967
